#Simplified	Traditional	Pinyin	English	Classifier	Taiwan Pinyin	Words With Same Pinyin
掌声	掌聲	<span class="tone3">zhǎng</span> <span class="tone1">shēng</span>	<ol><li>applause</li></ol>	阵|陣(<span class="tone4">zhèn</span>)		
账	賬	<span class="tone4">zhàng</span>	<ol><li>account</li><li>bill</li><li>debt</li></ol>	本(<span class="tone3">běn</span>), 笔|筆(<span class="tone3">bǐ</span>)		<span class="nobr">涨</span>
账户	賬戶	<span class="tone4">zhàng</span> <span class="tone4">hù</span>	<ol><li>bank account</li><li>online account</li></ol>			
障碍	障礙	<span class="tone4">zhàng</span> <span class="tone4">ài</span>	<ol><li>barrier</li><li>obstruction</li><li>hindrance</li><li>impediment</li><li>obstacle</li></ol>			
招		<span class="tone1">zhāo</span>	<ol><li>to recruit</li><li>to provoke</li><li>to beckon</li><li>to incur</li><li>to infect</li><li>contagious</li><li>a move (chess)</li><li>a maneuver</li><li>device</li><li>trick</li><li>to confess</li></ol>			<span class="nobr">朝</span> <span class="nobr">着</span>
招聘		<span class="tone1">zhāo</span> <span class="tone4">pìn</span>	<ol><li>to invite applications for a job</li><li>to recruit</li></ol>			
照样	照樣	<span class="tone4">zhào</span> <span class="tone4">yàng</span>	<ol><li>as before</li><li>(same) as usual</li><li>in the same manner</li><li>still</li><li>nevertheless</li></ol>			
照耀		<span class="tone4">zhào</span> <span class="tone4">yào</span>	<ol><li>to shine</li><li>to illuminate</li></ol>			
哲学	哲學	<span class="tone2">zhé</span> <span class="tone2">xué</span>	<ol><li>philosophy</li></ol>	个|個(<span class="tone4">gè</span>)		
这就是说	這就是說	<span class="tone4">zhè</span> <span class="tone4">jiù</span> <span class="tone4">shì</span> <span class="tone1">shuō</span>	<ol><li>in other words</li><li>that is to say</li></ol>			
镇	鎮	<span class="tone4">zhèn</span>	<ol><li>to press down</li><li>to calm</li><li>to subdue</li><li>to suppress</li><li>to guard</li><li>garrison</li><li>small town</li><li>to cool or chill (food or drinks)</li></ol>			<span class="nobr">阵</span>
争夺	爭奪	<span class="tone1">zhēng</span> <span class="tone2">duó</span>	<ol><li>to fight over</li><li>to contest</li><li>to vie over</li></ol>			
整顿	整頓	<span class="tone3">zhěng</span> <span class="tone4">dùn</span>	<ol><li>to tidy up</li><li>to reorganize</li><li>to consolidate</li><li>to rectify</li></ol>			
整治		<span class="tone3">zhěng</span> <span class="tone4">zhì</span>	<ol><li>to bring under control</li><li>to regulate</li><li>to restore to good condition</li><li>(coll.) to fix (a person)</li><li>to prepare (a meal etc)</li></ol>			
正当	正當	<span class="tone4">zhèng</span> <span class="tone4">dàng</span>	<ol><li>honest</li><li>reasonable</li><li>fair</li><li>sensible</li></ol>			
正当	正當	<span class="tone4">zhèng</span> <span class="tone1">dāng</span>	<ol><li>timely</li><li>just (when needed)</li></ol>			
政策		<span class="tone4">zhèng</span> <span class="tone4">cè</span>	<ol><li>policy</li></ol>	个|個(<span class="tone4">gè</span>)		
政党	政黨	<span class="tone4">zhèng</span> <span class="tone3">dǎng</span>	<ol><li>political party</li></ol>	个|個(<span class="tone4">gè</span>)		
政权	政權	<span class="tone4">zhèng</span> <span class="tone2">quán</span>	<ol><li>regime</li><li>political power</li></ol>			
症状	症狀	<span class="tone4">zhèng</span> <span class="tone4">zhuàng</span>	<ol><li>symptom (of an illness)</li></ol>			
之类	之類	<span class="tone1">zhī</span> <span class="tone4">lèi</span>	<ol><li>and so on</li><li>and such</li></ol>			
支撑	支撐	<span class="tone1">zhī</span> <span class="tone1">chēng</span>	<ol><li>to prop up</li><li>to support</li><li>strut</li><li>brace</li></ol>			
支援		<span class="tone1">zhī</span> <span class="tone2">yuán</span>	<ol><li>to provide assistance</li><li>to support</li><li>to back</li></ol>			
枝		<span class="tone1">zhī</span>	<ol><li>branch</li><li>classifier for sticks, rods, pencils etc</li></ol>			<span class="nobr">只</span> <span class="nobr">支</span>
知名		<span class="tone1">zhī</span> <span class="tone2">míng</span>	<ol><li>well-known; famous</li></ol>			
织	織	<span class="tone1">zhī</span>	<ol><li>to weave</li></ol>			<span class="nobr">只</span> <span class="nobr">支</span> <span class="nobr">枝</span>
直升机	直升機	<span class="tone2">zhí</span> <span class="tone1">shēng</span> <span class="tone1">jī</span>	<ol><li>helicopter</li></ol>	架(<span class="tone4">jià</span>)		
职责	職責	<span class="tone2">zhí</span> <span class="tone2">zé</span>	<ol><li>duty</li><li>responsibility</li><li>obligation</li></ol>			
止		<span class="tone3">zhǐ</span>	<ol><li>to stop</li><li>to prohibit</li><li>until</li><li>only</li></ol>			<span class="nobr">只</span> <span class="nobr">指</span> <span class="nobr">纸</span>
只得		<span class="tone3">zhǐ</span> <span class="tone2">dé</span>	<ol><li>to have no alternative but to; to be obliged to</li></ol>			
只顾	只顧	<span class="tone3">zhǐ</span> <span class="tone4">gù</span>	<ol><li>solely preoccupied (with one thing)</li><li>engrossed</li><li>focusing (on sth)</li><li>to look after only one aspect</li></ol>			
只管		<span class="tone3">zhǐ</span> <span class="tone3">guǎn</span>	<ol><li>solely engrossed in one thing</li><li>just (one thing, no need to worry about the rest)</li><li>simply</li><li>by all means</li><li>please feel free</li><li>do not hesitate (to ask for sth)</li></ol>			
指定		<span class="tone3">zhǐ</span> <span class="tone4">dìng</span>	<ol><li>to appoint</li><li>to assign</li><li>to indicate clearly and with certainty</li><li>designated</li></ol>			
指数	指數	<span class="tone3">zhǐ</span> <span class="tone4">shù</span>	<ol><li>(numerical, statistical) index</li><li>(math.) exponent</li><li>index</li><li>exponential (function, growth)</li></ol>			
指头	指頭	<span class="tone3">zhǐ</span> <span class="tone5">tou</span>	<ol><li>finger</li><li>toe</li></ol>	个|個(<span class="tone4">gè</span>)		
至于	至於	<span class="tone4">zhì</span> <span class="tone2">yú</span>	<ol><li>as for</li><li>as to</li><li>to go so far as to</li></ol>			
治病		<span class="tone4">zhì</span> <span class="tone4">bìng</span>	<ol><li>to treat an illness</li></ol>			
智慧		<span class="tone4">zhì</span> <span class="tone4">huì</span>	<ol><li>wisdom; intelligence</li></ol>			
中等		<span class="tone1">zhōng</span> <span class="tone3">děng</span>	<ol><li>medium</li></ol>			
中华	中華	<span class="tone1">Zhōng</span> <span class="tone2">huá</span>	<ol><li>China (alternate formal name)</li></ol>			
中期		<span class="tone1">zhōng</span> <span class="tone1">qī</span>	<ol><li>middle (of a period of time)</li><li>medium-term (plan, forecast etc)</li></ol>			
中外		<span class="tone1">zhōng</span> <span class="tone4">wài</span>	<ol><li>Sino-foreign</li><li>Chinese-foreign</li><li>home and abroad</li></ol>			
忠心		<span class="tone1">zhōng</span> <span class="tone1">xīn</span>	<ol><li>good faith</li><li>devotion</li><li>loyalty</li><li>dedication</li></ol>			<span class="nobr">中心</span>
钟头	鐘頭	<span class="tone1">zhōng</span> <span class="tone2">tóu</span>	<ol><li>hour</li></ol>	个|個(<span class="tone4">gè</span>)		
肿	腫	<span class="tone3">zhǒng</span>	<ol><li>to swell</li><li>swelling</li><li>swollen</li></ol>			<span class="nobr">种</span>
种种	種種	<span class="tone3">zhǒng</span> <span class="tone3">zhǒng</span>	<ol><li>all kinds of</li></ol>			
粥		<span class="tone1">zhōu</span>	<ol><li>congee</li><li>gruel</li><li>porridge</li></ol>	碗(<span class="tone3">wǎn</span>)		<span class="nobr">周</span>
粥		<span class="tone4">yù</span>	<ol><li>used in 葷粥｜荤粥</li></ol>			<span class="nobr">与</span> <span class="nobr">玉</span> <span class="nobr">遇</span>
珠宝	珠寶	<span class="tone1">zhū</span> <span class="tone3">bǎo</span>	<ol><li>pearls</li><li>jewels</li><li>precious stones</li></ol>			
诸位	諸位	<span class="tone1">zhū</span> <span class="tone4">wèi</span>	<ol><li>(pron) everyone</li><li>Ladies and Gentlemen</li><li>Sirs</li></ol>			
主持人		<span class="tone3">zhǔ</span> <span class="tone2">chí</span> <span class="tone2">rén</span>	<ol><li>TV or radio presenter</li><li>host</li><li>anchor</li></ol>			
主角		<span class="tone3">zhǔ</span> <span class="tone2">jué</span>	<ol><li>leading role; lead</li><li>protagonist</li></ol>			
主流		<span class="tone3">zhǔ</span> <span class="tone2">liú</span>	<ol><li>main stream (of a river)</li><li>fig. the essential point</li><li>main viewpoint of a matter</li><li>mainstream (culture etc)</li></ol>			
煮		<span class="tone3">zhǔ</span>	<ol><li>to cook</li><li>to boil</li></ol>			<span class="nobr">属</span>
住宅		<span class="tone4">zhù</span> <span class="tone2">zhái</span>	<ol><li>residence; dwelling; abode</li></ol>			
驻	駐	<span class="tone4">zhù</span>	<ol><li>to halt</li><li>to stay</li><li>to be stationed (of troops, diplomats etc)</li></ol>			<span class="nobr">祝</span>
柱子		<span class="tone4">zhù</span> <span class="tone5">zi</span>	<ol><li>pillar</li></ol>	根(<span class="tone1">gēn</span>)		
祝愿	祝願	<span class="tone4">zhù</span> <span class="tone4">yuàn</span>	<ol><li>to wish</li></ol>			<span class="nobr">住院</span>
专用	專用	<span class="tone1">zhuān</span> <span class="tone4">yòng</span>	<ol><li>special</li><li>dedicated</li></ol>			
赚	賺	<span class="tone4">zhuàn</span>	<ol><li>to earn</li><li>to make a profit</li></ol>			<span class="nobr">传</span> <span class="nobr">转</span>
赚	賺	<span class="tone4">zuàn</span>	<ol><li>to cheat</li><li>to swindle</li></ol>			
赚钱	賺錢	<span class="tone4">zhuàn</span> <span class="tone2">qián</span>	<ol><li>to earn money</li><li>moneymaking</li></ol>			
装备	裝備	<span class="tone1">zhuāng</span> <span class="tone4">bèi</span>	<ol><li>equipment</li><li>to equip</li><li>to outfit</li></ol>			
壮观	壯觀	<span class="tone4">zhuàng</span> <span class="tone1">guān</span>	<ol><li>spectacular</li><li>magnificent sight</li></ol>			
追究		<span class="tone1">zhuī</span> <span class="tone1">jiū</span>	<ol><li>to investigate</li><li>to look into</li></ol>			
捉		<span class="tone1">zhuō</span>	<ol><li>to clutch</li><li>to grab</li><li>to capture</li></ol>			
咨询	咨詢	<span class="tone1">zī</span> <span class="tone2">xún</span>	<ol><li>to consult</li><li>to seek advice</li><li>consultation</li><li>(sales) inquiry (formal)</li></ol>			
自来水	自來水	<span class="tone4">zì</span> <span class="tone2">lái</span> <span class="tone3">shuǐ</span>	<ol><li>running water; tap water</li></ol>			
自我		<span class="tone4">zì</span> <span class="tone3">wǒ</span>	<ol><li>self-</li><li>ego (psychology)</li></ol>			
自学	自學	<span class="tone4">zì</span> <span class="tone2">xué</span>	<ol><li>self-study</li><li>to study on one's own</li></ol>			
自言自语	自言自語	<span class="tone4">zì</span> <span class="tone2">yán</span> <span class="tone4">zì</span> <span class="tone3">yǔ</span>	<ol><li>to talk to oneself</li><li>to think aloud</li><li>to soliloquize</li></ol>			
自在		<span class="tone4">zì</span> <span class="tone5">zai</span>	<ol><li>comfortable; at ease</li></ol>			
宗教		<span class="tone1">zōng</span> <span class="tone4">jiào</span>	<ol><li>religion</li></ol>			
总部	總部	<span class="tone3">zǒng</span> <span class="tone4">bù</span>	<ol><li>general headquarters</li></ol>			
总监	總監	<span class="tone3">zǒng</span> <span class="tone1">jiān</span>	<ol><li>head</li><li>director (of an organizational unit)</li><li>(police) commissioner</li><li>inspector-general</li><li>rank of local governor in Tang dynasty administration</li></ol>			
总经理	總經理	<span class="tone3">zǒng</span> <span class="tone1">jīng</span> <span class="tone3">lǐ</span>	<ol><li>general manager</li><li>CEO</li></ol>			
总量	總量	<span class="tone3">zǒng</span> <span class="tone4">liàng</span>	<ol><li>total</li><li>overall amount</li></ol>			
走私		<span class="tone3">zǒu</span> <span class="tone1">sī</span>	<ol><li>to smuggle</li><li>to have an illicit affair</li></ol>			
奏		<span class="tone4">zòu</span>	<ol><li>to play music</li><li>to achieve</li><li>to present a memorial to the emperor (old)</li></ol>			
租金		<span class="tone1">zū</span> <span class="tone1">jīn</span>	<ol><li>rent</li></ol>			
足		<span class="tone2">zú</span>	<ol><li>(bound form) foot; leg</li><li>sufficient; ample</li><li>as much as; fully</li></ol>			
足		<span class="tone4">jù</span>	<ol><li>excessive</li></ol>			<span class="nobr">剧</span> <span class="nobr">句</span> <span class="nobr">据</span> <span class="nobr">聚</span>
足以		<span class="tone2">zú</span> <span class="tone3">yǐ</span>	<ol><li>sufficient to...</li><li>so much so that</li><li>so that</li></ol>			
族		<span class="tone2">zú</span>	<ol><li>race</li><li>nationality</li><li>ethnicity</li><li>clan</li><li>by extension, social group (e.g. office workers 上班族)</li></ol>			<span class="nobr">足</span>
祖父		<span class="tone3">zǔ</span> <span class="tone4">fù</span>	<ol><li>father's father</li><li>paternal grandfather</li></ol>			
祖国	祖國	<span class="tone3">zǔ</span> <span class="tone2">guó</span>	<ol><li>motherland</li></ol>			
祖母		<span class="tone3">zǔ</span> <span class="tone3">mǔ</span>	<ol><li>father's mother</li><li>paternal grandmother</li></ol>			
钻	鑽	<span class="tone1">zuān</span>	<ol><li>to drill</li><li>to bore</li><li>to get into</li><li>to make one's way into</li><li>to enter (a hole)</li><li>to thread one's way through</li><li>to study intensively</li><li>to dig into</li><li>to curry favor for personal gain</li></ol>			
钻	鑽	<span class="tone4">zuàn</span>	<ol><li>an auger</li><li>diamond</li></ol>			<span class="nobr">赚</span>
最佳		<span class="tone4">zuì</span> <span class="tone1">jiā</span>	<ol><li>optimum</li><li>optimal</li><li>peak</li><li>best (athlete, movie etc)</li></ol>			
最终	最終	<span class="tone4">zuì</span> <span class="tone1">zhōng</span>	<ol><li>final; ultimate</li></ol>			
罪		<span class="tone4">zuì</span>	<ol><li>guilt</li><li>crime</li><li>fault</li><li>blame</li><li>sin</li></ol>			<span class="nobr">醉</span>
罪恶	罪惡	<span class="tone4">zuì</span> <span class="tone4">è</span>	<ol><li>crime</li><li>evil</li><li>sin</li></ol>			
作		<span class="tone4">zuò</span>	<ol><li>to do; to engage in</li><li>to write; to compose</li><li>to pretend; to feign</li><li>to regard as; to consider to be</li><li>to be; to act the part of</li><li>to feel (itchy, nauseous etc)</li><li>writings; works</li></ol>			<span class="nobr">座</span>
作		<span class="tone1">zuō</span>	<ol><li>(bound form) worker</li><li>(bound form) workshop</li><li>(slang) troublesome; high-maintenance (person)</li></ol>			
作废	作廢	<span class="tone4">zuò</span> <span class="tone4">fèi</span>	<ol><li>to become invalid</li><li>to cancel</li><li>to delete</li><li>to nullify</li></ol>			
作战	作戰	<span class="tone4">zuò</span> <span class="tone4">zhàn</span>	<ol><li>combat</li><li>to fight</li></ol>			
