#Simplified	Traditional	Pinyin	English	Classifier	Taiwan Pinyin	Words With Same Pinyin
休想		<span class="tone1">xiū</span> <span class="tone3">xiǎng</span>	<ol><li>don't think (that)</li><li>don't imagine (that)</li></ol>			
休养	休養	<span class="tone1">xiū</span> <span class="tone3">yǎng</span>	<ol><li>to recuperate</li><li>to recover</li><li>to convalesce</li></ol>			<span class="nobr">修养</span>
修正		<span class="tone1">xiū</span> <span class="tone4">zhèng</span>	<ol><li>to revise</li><li>to amend</li></ol>			
须	須	<span class="tone1">xū</span>	<ol><li>must</li><li>to have to</li><li>to wait</li></ol>			
须	鬚	<span class="tone1">xū</span>	<ol><li>beard</li><li>mustache</li><li>feeler (of an insect etc)</li><li>tassel</li></ol>			
虚	虛	<span class="tone1">xū</span>	<ol><li>emptiness</li><li>void</li><li>abstract theory or guiding principles</li><li>empty or unoccupied</li><li>diffident or timid</li><li>false</li><li>humble or modest</li><li>(of health) weak</li><li>virtual</li><li>in vain</li></ol>			<span class="nobr">须</span>
需		<span class="tone1">xū</span>	<ol><li>to require</li><li>to need</li><li>to want</li><li>necessity</li><li>need</li></ol>			<span class="nobr">虚</span> <span class="nobr">须</span>
许	許	<span class="tone3">xǔ</span>	<ol><li>to allow</li><li>to permit</li><li>to promise</li><li>to praise</li><li>somewhat</li><li>perhaps</li></ol>			
许	許	<span class="tone3">Xǔ</span>	<ol><li>surname Xu</li></ol>			
序		<span class="tone4">xù</span>	<ol><li>(bound form) order; sequence</li><li>(bound form) introductory; initial</li><li>preface</li></ol>			
续	續	<span class="tone4">xù</span>	<ol><li>to continue</li><li>to replenish</li></ol>			<span class="nobr">序</span>
絮叨		<span class="tone4">xù</span> <span class="tone5">dao</span>	<ol><li>long-winded</li><li>garrulous</li><li>to talk endlessly without getting to the point</li></ol>			
虚构	虛構	<span class="tone1">xū</span> <span class="tone4">gòu</span>	<ol><li>to make up</li><li>fabrication</li><li>fictional</li><li>imaginary</li></ol>			
虚幻	虛幻	<span class="tone1">xū</span> <span class="tone4">huàn</span>	<ol><li>imaginary</li><li>illusory</li></ol>			
虚假	虛假	<span class="tone1">xū</span> <span class="tone3">jiǎ</span>	<ol><li>false</li><li>phony</li><li>pretense</li></ol>			
酗酒		<span class="tone4">xù</span> <span class="tone3">jiǔ</span>	<ol><li>heavy drinking</li><li>to get drunk</li><li>to drink to excess</li></ol>			
许可证	許可證	<span class="tone3">xǔ</span> <span class="tone3">kě</span> <span class="tone4">zhèng</span>	<ol><li>license</li><li>authorization</li><li>permit</li></ol>			
序幕		<span class="tone4">xù</span> <span class="tone4">mù</span>	<ol><li>prologue</li></ol>			
虚拟	虛擬	<span class="tone1">xū</span> <span class="tone3">nǐ</span>	<ol><li>to imagine; to make up</li><li>fictitious; theoretical; hypothetical</li><li>(computing) to emulate</li><li>(computing) virtual</li></ol>			
旭日		<span class="tone4">xù</span> <span class="tone4">rì</span>	<ol><li>the rising sun</li></ol>			
虚弱	虛弱	<span class="tone1">xū</span> <span class="tone4">ruò</span>	<ol><li>weak</li><li>in poor health</li></ol>			
叙述	敘述	<span class="tone4">xù</span> <span class="tone4">shù</span>	<ol><li>to relate (a story or information)</li><li>to tell or talk about</li><li>to recount</li><li>narration</li><li>telling</li><li>narrative</li><li>account</li></ol>			
虚伪	虛偽	<span class="tone1">xū</span> <span class="tone3">wěi</span>	<ol><li>false</li><li>hypocritical</li><li>artificial</li><li>sham</li></ol>			
徐徐		<span class="tone2">xú</span> <span class="tone2">xú</span>	<ol><li>slowly</li><li>gently</li></ol>			
玄		<span class="tone2">xuán</span>	<ol><li>black</li><li>mysterious</li></ol>			<span class="nobr">悬</span>
宣称	宣稱	<span class="tone1">xuān</span> <span class="tone1">chēng</span>	<ol><li>to assert</li><li>to claim</li></ol>			
宣读	宣讀	<span class="tone1">xuān</span> <span class="tone2">dú</span>	<ol><li>to read out loud to an audience</li><li>a prepared speech (e.g. to a party conference)</li></ol>			
宣告		<span class="tone1">xuān</span> <span class="tone4">gào</span>	<ol><li>to declare</li><li>to proclaim</li></ol>			
悬挂	懸掛	<span class="tone2">xuán</span> <span class="tone4">guà</span>	<ol><li>to suspend</li><li>to hang</li><li>(vehicle) suspension</li></ol>			
喧哗	喧嘩	<span class="tone1">xuān</span> <span class="tone2">huá</span>	<ol><li>hubbub</li><li>clamor</li><li>to make a racket</li></ol>			
玄机	玄機	<span class="tone2">xuán</span> <span class="tone1">jī</span>	<ol><li>profound theory (in Daoism and Buddhism)</li><li>mysterious principles</li></ol>			
旋律		<span class="tone2">xuán</span> <span class="tone4">lǜ</span>	<ol><li>melody</li></ol>			
选民	選民	<span class="tone3">xuǎn</span> <span class="tone2">mín</span>	<ol><li>voter</li><li>constituency</li><li>electorate</li></ol>			
喧闹	喧鬧	<span class="tone1">xuān</span> <span class="tone4">nào</span>	<ol><li>to make a noise</li><li>noisy</li></ol>			
悬念	懸念	<span class="tone2">xuán</span> <span class="tone4">niàn</span>	<ol><li>suspense in a movie, play etc</li><li>concern for sb's welfare</li></ol>			
宣誓		<span class="tone1">xuān</span> <span class="tone4">shì</span>	<ol><li>to swear an oath (of office)</li><li>to make a vow</li></ol>			
悬殊	懸殊	<span class="tone2">xuán</span> <span class="tone1">shū</span>	<ol><li>vastly different; poles apart</li></ol>			
旋涡	旋渦	<span class="tone2">xuán</span> <span class="tone1">wō</span>	<ol><li>spiral</li><li>whirlpool</li><li>eddy</li><li>vortex</li></ol>			
选项	選項	<span class="tone3">xuǎn</span> <span class="tone4">xiàng</span>	<ol><li>option; alternative; choice</li><li>to choose a project</li></ol>			
宣泄	宣洩	<span class="tone1">xuān</span> <span class="tone4">xiè</span>	<ol><li>to drain (by leading off water)</li><li>to unburden oneself</li><li>to divulge</li><li>to leak a secret</li></ol>			
悬崖	懸崖	<span class="tone2">xuán</span> <span class="tone2">yá</span>	<ol><li>precipice</li><li>overhanging cliff</li></ol>			
宣言		<span class="tone1">xuān</span> <span class="tone2">yán</span>	<ol><li>declaration</li><li>manifesto</li></ol>			
宣扬	宣揚	<span class="tone1">xuān</span> <span class="tone2">yáng</span>	<ol><li>to publicize; to advertise; to spread far and wide</li></ol>			
炫耀		<span class="tone4">xuàn</span> <span class="tone4">yào</span>	<ol><li>dazzling</li><li>to show off; to flaunt</li></ol>			
选用	選用	<span class="tone3">xuǎn</span> <span class="tone4">yòng</span>	<ol><li>to choose for some purpose</li><li>to select and use</li></ol>			
学历	學歷	<span class="tone2">xué</span> <span class="tone4">lì</span>	<ol><li>educational background</li><li>academic qualifications</li></ol>			
血脉	血脈	<span class="tone4">xuè</span> <span class="tone4">mài</span>	<ol><li>blood vessels</li></ol>			
削弱		<span class="tone1">xuē</span> <span class="tone4">ruò</span>	<ol><li>to weaken</li><li>to impair</li><li>to cripple</li></ol>			
雪山		<span class="tone3">xuě</span> <span class="tone1">shān</span>	<ol><li>snow-capped mountain</li></ol>			
雪上加霜		<span class="tone3">xuě</span> <span class="tone4">shàng</span> <span class="tone1">jiā</span> <span class="tone1">shuāng</span>	<ol><li>(idiom) to make matters even worse</li><li>to add insult to injury</li></ol>			
学士	學士	<span class="tone2">xué</span> <span class="tone4">shì</span>	<ol><li>bachelor's degree</li><li>person holding a university degree</li></ol>			
血栓		<span class="tone4">xuè</span> <span class="tone1">shuān</span>	<ol><li>blood clot</li><li>thrombus</li></ol>			
学说	學說	<span class="tone2">xué</span> <span class="tone1">shuō</span>	<ol><li>theory</li><li>doctrine</li></ol>			
学堂	學堂	<span class="tone2">xué</span> <span class="tone2">táng</span>	<ol><li>college</li><li>school (old)</li></ol>			
穴位		<span class="tone2">xué</span> <span class="tone4">wèi</span>	<ol><li>acupuncture point</li><li>location of a grave</li></ol>			<span class="nobr">学位</span>
血压	血壓	<span class="tone4">xuè</span> <span class="tone1">yā</span>	<ol><li>blood pressure</li></ol>			
学业	學業	<span class="tone2">xué</span> <span class="tone4">yè</span>	<ol><li>studies</li><li>schoolwork</li></ol>			
学艺	學藝	<span class="tone2">xué</span> <span class="tone4">yì</span>	<ol><li>to learn a skill or art</li></ol>			
血缘	血緣	<span class="tone4">xuè</span> <span class="tone2">yuán</span>	<ol><li>bloodline</li></ol>			
靴子		<span class="tone1">xuē</span> <span class="tone5">zi</span>	<ol><li>boots</li></ol>			
学子	學子	<span class="tone2">xué</span> <span class="tone3">zǐ</span>	<ol><li>(literary) student</li><li>scholar</li></ol>			
熏		<span class="tone1">xūn</span>	<ol><li>to smoke</li><li>to fumigate</li><li>to assail the nostrils</li><li>to perfume</li></ol>			
熏	薰	<span class="tone1">xūn</span>	<ol><li>fragrance</li><li>warm</li><li>to educate</li><li>to smoke</li><li>to fumigate</li></ol>			
寻	尋	<span class="tone2">xún</span>	<ol><li>to search</li><li>to look for</li><li>to seek</li></ol>			
训	訓	<span class="tone4">xùn</span>	<ol><li>to teach; to train; to admonish</li><li>(bound form) instruction (from superiors); teachings; rule</li></ol>			
驯	馴	<span class="tone4">xùn</span>	<ol><li>to attain gradually</li><li>to tame</li></ol>		<span class="tone2">xún</span>	<span class="nobr">训</span>
寻常	尋常	<span class="tone2">xún</span> <span class="tone2">cháng</span>	<ol><li>usual; common; ordinary</li></ol>			
巡逻	巡邏	<span class="tone2">xún</span> <span class="tone2">luó</span>	<ol><li>to patrol (police, army or navy)</li></ol>			
寻觅	尋覓	<span class="tone2">xún</span> <span class="tone4">mì</span>	<ol><li>to look for</li></ol>			
逊色	遜色	<span class="tone4">xùn</span> <span class="tone4">sè</span>	<ol><li>inferior (often in the combination 毫無遜色｜毫无逊色, not in the least inferior)</li></ol>			
熏陶	薰陶	<span class="tone1">xūn</span> <span class="tone2">táo</span>	<ol><li>to seep in</li><li>to influence</li><li>to nurture</li><li>influence</li><li>training</li></ol>			
循序渐进	循序漸進	<span class="tone2">xún</span> <span class="tone4">xù</span> <span class="tone4">jiàn</span> <span class="tone4">jìn</span>	<ol><li>in sequence, step by step (idiom); to make steady progress incrementally</li></ol>			
勋章	勛章	<span class="tone1">xūn</span> <span class="tone1">zhāng</span>	<ol><li>medal</li><li>decoration</li></ol>			
押		<span class="tone1">yā</span>	<ol><li>to mortgage</li><li>to pawn</li><li>to detain in custody</li><li>to escort and protect</li><li>(literary) to sign</li></ol>			<span class="nobr">压</span>
芽		<span class="tone2">yá</span>	<ol><li>bud</li><li>sprout</li></ol>			<span class="nobr">牙</span>
哑	啞	<span class="tone3">yǎ</span>	<ol><li>mute; dumb; incapable of speech</li><li>(of a voice) hoarse; husky</li><li>(of a bullet, bomb etc) dud</li></ol>			
哑	啞	<span class="tone1">yā</span>	<ol><li>(onom.) sound of cawing</li><li>sound of infant learning to talk</li></ol>			<span class="nobr">压</span> <span class="nobr">押</span>
牙齿	牙齒	<span class="tone2">yá</span> <span class="tone3">chǐ</span>	<ol><li>tooth</li><li>dental</li></ol>	颗|顆(<span class="tone1">kē</span>)		
压倒	壓倒	<span class="tone1">yā</span> <span class="tone3">dǎo</span>	<ol><li>to overwhelm</li><li>to overpower</li><li>overwhelming</li></ol>			
牙膏		<span class="tone2">yá</span> <span class="tone1">gāo</span>	<ol><li>toothpaste</li></ol>	管(<span class="tone3">guǎn</span>)		
鸦雀无声	鴉雀無聲	<span class="tone1">yā</span> <span class="tone4">què</span> <span class="tone2">wú</span> <span class="tone1">shēng</span>	<ol><li>lit. crow and peacock make no sound</li><li>absolute silence (idiom); not a single voice can be heard</li><li>absolute silence</li></ol>			
压缩	壓縮	<span class="tone1">yā</span> <span class="tone1">suō</span>	<ol><li>to compress; compression</li></ol>			
丫头	丫頭	<span class="tone1">yā</span> <span class="tone5">tou</span>	<ol><li>girl</li><li>servant girl</li><li>(used deprecatingly, but sometimes also as a term of endearment)</li></ol>			
压抑	壓抑	<span class="tone1">yā</span> <span class="tone4">yì</span>	<ol><li>to constrain or repress emotions</li><li>oppressive</li><li>stifling</li><li>depressing</li><li>repression</li></ol>			
压制	壓制	<span class="tone1">yā</span> <span class="tone4">zhì</span>	<ol><li>to suppress</li><li>to inhibit</li><li>to stifle</li></ol>			
咽	嚥	<span class="tone4">yàn</span>	<ol><li>to swallow</li></ol>			
咽		<span class="tone1">yān</span>	<ol><li>throat; pharynx</li><li>narrow pass</li></ol>			<span class="nobr">烟</span>
咽		<span class="tone4">yè</span>	<ol><li>to choke (in crying)</li></ol>			<span class="nobr">夜</span>
验	驗	<span class="tone4">yàn</span>	<ol><li>to examine</li><li>to test</li><li>to check</li></ol>			<span class="nobr">咽</span>
淹		<span class="tone1">yān</span>	<ol><li>to flood</li><li>to submerge</li><li>to drown</li><li>to irritate the skin (of liquids)</li><li>to delay</li></ol>			<span class="nobr">咽</span> <span class="nobr">烟</span>
延		<span class="tone2">yán</span>	<ol><li>to prolong</li><li>to extend</li><li>to delay</li></ol>			<span class="nobr">严</span> <span class="nobr">沿</span> <span class="nobr">盐</span>
延		<span class="tone2">Yán</span>	<ol><li>surname Yan</li></ol>			<span class="nobr">严</span>
沿岸		<span class="tone2">yán</span> <span class="tone4">àn</span>	<ol><li>coastal area</li><li>littoral or riparian</li></ol>			
演变	演變	<span class="tone3">yǎn</span> <span class="tone4">biàn</span>	<ol><li>to develop; to evolve</li></ol>			
演播室		<span class="tone3">yǎn</span> <span class="tone1">bō</span> <span class="tone4">shì</span>	<ol><li>broadcasting studio</li></ol>			
言辞	言辭	<span class="tone2">yán</span> <span class="tone2">cí</span>	<ol><li>words</li><li>expression</li><li>what one says</li></ol>			
烟囱	煙囪	<span class="tone1">yān</span> <span class="tone1">cōng</span>	<ol><li>chimney</li></ol>			
厌烦	厭煩	<span class="tone4">yàn</span> <span class="tone2">fán</span>	<ol><li>bored; fed up with sth; sick of sth</li></ol>			
掩盖	掩蓋	<span class="tone3">yǎn</span> <span class="tone4">gài</span>	<ol><li>to conceal</li><li>to hide behind</li><li>to cover up</li></ol>			
眼红	眼紅	<span class="tone3">yǎn</span> <span class="tone2">hóng</span>	<ol><li>to covet</li><li>envious</li><li>jealous</li><li>green with envy</li><li>infuriated</li><li>furious</li></ol>			
咽喉		<span class="tone1">yān</span> <span class="tone2">hóu</span>	<ol><li>throat</li></ol>			
掩护	掩護	<span class="tone3">yǎn</span> <span class="tone4">hù</span>	<ol><li>to screen</li><li>to shield</li><li>to cover</li><li>protection</li><li>cover</li></ol>	面(<span class="tone4">miàn</span>)		
延缓	延緩	<span class="tone2">yán</span> <span class="tone3">huǎn</span>	<ol><li>to defer</li><li>to postpone</li><li>to put off</li><li>to retard</li><li>to slow sth down</li></ol>			
